Run,Map,Algorithm,Rep,Outcome,Duration_s,EagleHP,EagleHPMax,EagleHPLostPct,AgentCount,EnemiesAlive,TotalReplans,TotalRecoveries,TotalShots,TotalCells
277,Alpha32,PIBT,1,EagleDestroyed,44.18,-1,500,0.0,36,36,1879,0,475958,379
278,Alpha32,PIBT,2,EagleDestroyed,44.75,-1,500,0.0,36,36,2227,0,488678,352
279,Alpha32,PIBT,3,EagleDestroyed,44.21,-1,500,0.0,36,36,2160,0,434190,366
280,Alpha32,PIBT,4,EagleDestroyed,44.17,-1,500,0.0,36,36,1874,0,488020,396
281,Alpha32,PIBT,5,EagleDestroyed,43.73,-1,500,0.0,36,36,1731,0,403854,419
282,Alpha32,PIBT,6,EagleDestroyed,44.04,-1,500,0.0,36,36,2297,0,452199,413
283,Alpha32,PIBT_TCP,1,EagleDestroyed,49.42,-1,500,0.0,36,36,3478,0,384118,755
284,Alpha32,PIBT_TCP,2,EagleDestroyed,49.23,-1,500,0.0,36,36,3503,0,465362,735
285,Alpha32,PIBT_TCP,3,EagleDestroyed,48.93,-1,500,0.0,36,36,3026,0,495155,718
286,Alpha32,PIBT_TCP,4,EagleDestroyed,48.65,-1,500,0.0,36,36,3563,0,456596,700
287,Alpha32,PIBT_TCP,5,EagleDestroyed,48.53,-1,500,0.0,36,36,2913,0,400982,709
288,Alpha32,PIBT_TCP,6,EagleDestroyed,50.45,-1,500,0.0,36,36,3789,0,500131,593
289,Mansion,AStar,1,EagleDestroyed,135.65,-1,500,0.0,36,36,9121,0,474185,2410
290,Mansion,AStar,2,EagleDestroyed,135.25,-1,500,0.0,36,36,9083,0,284746,1997
291,Mansion,AStar,3,EagleDestroyed,135.59,-1,500,0.0,36,36,9061,0,328747,2316
292,Mansion,AStar,4,EagleDestroyed,136.51,-1,500,0.0,36,36,9035,0,418618,1923
293,Mansion,AStar,5,EagleDestroyed,136.36,-1,500,0.0,36,36,9100,0,347951,1782
294,Mansion,AStar,6,EagleDestroyed,135.90,-1,500,0.0,36,36,9103,0,351050,2158
295,Mansion,PIBT,1,EagleDestroyed,141.42,-1,500,0.0,36,36,47904,0,346587,1831
296,Mansion,PIBT,2,EagleDestroyed,134.61,-1,500,0.0,36,36,57119,0,347795,1880
297,Mansion,PIBT,3,EagleDestroyed,144.32,-1,500,0.0,36,36,52703,0,252678,2220
298,Mansion,PIBT,4,EagleDestroyed,140.39,-1,500,0.0,36,36,41541,0,321451,2033
299,Mansion,PIBT,5,EagleDestroyed,151.18,-1,500,0.0,36,36,66212,0,218533,2089
300,Mansion,PIBT,6,EagleDestroyed,144.60,-1,500,0.0,36,36,50388,0,197137,2172
301,Mansion,PIBT_TCP,1,Timeout,180.00,22,500,95.7,36,36,8189,0,431975,3325
302,Mansion,PIBT_TCP,2,Timeout,180.00,20,500,96.0,36,36,8656,0,386647,3120
303,Mansion,PIBT_TCP,3,Timeout,180.00,20,500,96.0,36,36,8586,0,341334,3362
304,Mansion,PIBT_TCP,4,Timeout,180.00,20,500,96.0,36,36,9109,0,496412,3027
305,Mansion,PIBT_TCP,5,Timeout,180.00,25,500,95.1,36,36,8343,0,463473,3109
306,Mansion,PIBT_TCP,6,Timeout,180.00,20,500,96.0,36,36,8818,0,530680,2736
307,Chantry,AStar,1,Timeout,180.00,20,500,96.0,36,36,16580,0,461900,3522
308,Chantry,AStar,2,Timeout,180.00,20,500,96.0,36,36,16529,0,437913,3416
309,Chantry,AStar,3,Timeout,180.00,20,500,96.0,36,36,16579,0,387295,2943
310,Chantry,AStar,4,Timeout,180.00,20,500,96.0,36,36,16557,0,447188,3025
311,Chantry,AStar,5,Timeout,180.00,20,500,96.0,36,36,16760,0,367052,3351
312,Chantry,AStar,6,Timeout,180.00,20,500,96.0,36,36,16574,0,371802,3294
313,Chantry,PIBT,1,Timeout,180.00,20,500,96.0,36,36,74172,0,321107,2939
314,Chantry,PIBT,2,Timeout,180.00,20,500,96.0,36,36,44372,0,280435,2644
315,Chantry,PIBT,3,Timeout,180.00,20,500,96.0,36,36,92549,0,268125,2871
316,Chantry,PIBT,4,Timeout,180.00,20,500,96.0,36,36,90826,0,296838,2654
317,Chantry,PIBT,5,Timeout,180.00,20,500,96.0,36,36,79416,0,254969,2792
318,Chantry,PIBT,6,Timeout,180.00,20,500,96.0,36,36,75076,0,287237,2810
319,Chantry,PIBT_TCP,1,Timeout,180.00,50,500,90.1,36,36,8594,0,404586,4683
320,Chantry,PIBT_TCP,2,Timeout,180.00,20,500,96.0,36,36,8485,0,466919,4884
321,Chantry,PIBT_TCP,3,Timeout,180.00,20,500,96.0,36,36,9464,0,498412,4659
322,Chantry,PIBT_TCP,4,Timeout,180.00,20,500,96.0,36,36,8523,0,464791,4541
323,Chantry,PIBT_TCP,5,Timeout,180.00,20,500,96.0,36,36,8066,0,388107,4761
324,Chantry,PIBT_TCP,6,Timeout,180.00,20,500,96.0,36,36,8970,0,585079,5023
325,Gallows,AStar,1,Timeout,180.00,20,500,96.0,36,36,13746,0,315314,2886
326,Gallows,AStar,2,Timeout,180.00,20,500,96.0,36,36,13798,0,378910,3473
327,Gallows,AStar,3,Timeout,180.00,20,500,96.0,36,36,13782,0,410876,2976
328,Gallows,AStar,4,Timeout,180.00,20,500,96.0,36,36,13818,0,412666,2870
329,Gallows,AStar,5,Timeout,180.00,20,500,96.0,36,36,13839,0,442680,3227
330,Gallows,AStar,6,Timeout,180.00,20,500,96.0,36,36,13824,0,365940,2785
331,Gallows,PIBT,1,Timeout,180.00,20,500,96.0,36,36,87992,0,118840,2782
332,Gallows,PIBT,2,Timeout,180.00,20,500,96.0,36,36,102659,0,101718,2546
333,Gallows,PIBT,3,Timeout,180.00,20,500,96.0,36,36,68297,0,143757,2818
334,Gallows,PIBT,4,Timeout,180.00,20,500,96.0,36,36,91340,0,121241,2829
335,Gallows,PIBT,5,Timeout,180.00,20,500,96.0,36,36,100596,0,146814,2906
336,Gallows,PIBT,6,Timeout,180.00,20,500,96.0,36,36,104962,0,139371,2828
337,Gallows,PIBT_TCP,1,Timeout,180.00,20,500,96.0,36,36,7708,0,454187,3435
338,Gallows,PIBT_TCP,2,Timeout,180.00,20,500,96.0,36,36,7607,0,472659,4374
339,Gallows,PIBT_TCP,3,Timeout,180.00,20,500,96.0,36,36,8840,0,360162,4211
340,Gallows,PIBT_TCP,4,Timeout,180.00,20,500,96.0,36,36,9118,0,439937,3986
341,Gallows,PIBT_TCP,5,Timeout,180.00,20,500,96.0,36,36,9341,0,457242,4122
342,Gallows,PIBT_TCP,6,Timeout,180.00,20,500,96.0,36,36,9062,0,440910,4117
343,Maze128,AStar,1,Timeout,180.00,455,500,9.0,36,36,8963,0,996,4662
344,Maze128,AStar,2,Timeout,180.00,448,500,10.4,36,36,8453,0,1104,5530
345,Maze128,AStar,3,Timeout,180.00,449,500,10.3,36,36,8541,0,1004,5818
346,Maze128,AStar,4,Timeout,180.00,453,500,9.5,36,36,8380,0,1128,4177
347,Maze128,AStar,5,Timeout,180.00,453,500,9.5,36,36,8639,0,911,5090
348,Maze128,AStar,6,Timeout,180.00,449,500,10.1,36,36,8829,0,774,5096
349,Maze128,PIBT,1,Timeout,180.00,453,500,9.4,36,36,8252,0,17657,4755
350,Maze128,PIBT,2,Timeout,180.00,455,500,9.0,36,36,8534,0,19119,4593
351,Maze128,PIBT,3,Timeout,180.00,451,500,9.8,36,36,8587,0,21998,4684
352,Maze128,PIBT,4,Timeout,180.00,454,500,9.2,36,36,8574,0,21483,4548
353,Maze128,PIBT,5,Timeout,180.00,453,500,9.4,36,36,8495,0,24203,4206
354,Maze128,PIBT,6,Timeout,180.00,452,500,9.6,36,36,8425,0,23296,5010
355,Maze128,PIBT_TCP,1,Timeout,180.00,453,500,9.5,36,36,8834,0,0,7009
356,Maze128,PIBT_TCP,2,Timeout,180.00,451,500,9.8,36,36,8354,0,0,7826
357,Maze128,PIBT_TCP,3,Timeout,180.00,450,500,10.0,36,36,8801,0,0,6958
358,Maze128,PIBT_TCP,4,Timeout,180.00,460,500,7.9,36,36,8450,0,0,6667
359,Maze128,PIBT_TCP,5,Timeout,180.00,456,500,8.7,36,36,8538,0,0,5826
360,Maze128,PIBT_TCP,6,Timeout,180.00,443,500,11.4,36,36,8647,0,0,6765
361,Alpha32,AStar,1,EagleDestroyed,55.58,-1,500,0.0,72,72,5869,0,969024,1056
362,Alpha32,AStar,2,EagleDestroyed,55.84,-1,500,0.0,72,72,5911,0,993192,864
363,Alpha32,AStar,3,EagleDestroyed,55.36,-1,500,0.0,72,72,5915,0,852091,917
364,Alpha32,AStar,4,EagleDestroyed,55.30,-1,500,0.0,72,72,5924,0,1084005,812
365,Alpha32,AStar,5,EagleDestroyed,54.94,-1,500,0.0,72,72,5931,0,939643,835
366,Alpha32,AStar,6,EagleDestroyed,55.18,-1,500,0.0,72,72,5913,0,1181836,782
367,Alpha32,PIBT,1,EagleDestroyed,50.27,-1,500,0.0,72,72,5108,0,685581,806
368,Alpha32,PIBT,2,EagleDestroyed,50.26,-1,500,0.0,72,72,7395,0,1009033,853
369,Alpha32,PIBT,3,EagleDestroyed,50.63,-1,500,0.0,72,72,5928,0,893587,760
370,Alpha32,PIBT,4,EagleDestroyed,50.17,-1,500,0.0,72,72,4689,0,957611,773
371,Alpha32,PIBT,5,EagleDestroyed,49.42,-1,500,0.0,72,72,5701,0,1140504,808
372,Alpha32,PIBT,6,EagleDestroyed,49.54,-1,500,0.0,72,72,5597,0,1234111,846
373,Alpha32,PIBT_TCP,1,EagleDestroyed,54.19,-1,500,0.0,72,72,6852,0,1095592,1455
374,Alpha32,PIBT_TCP,2,EagleDestroyed,55.57,-1,500,0.0,72,72,8420,0,858096,1382
375,Alpha32,PIBT_TCP,3,EagleDestroyed,55.70,-1,500,0.0,72,72,8062,0,1102527,1586
376,Alpha32,PIBT_TCP,4,EagleDestroyed,56.49,-1,500,0.0,72,72,7646,0,930876,1365
377,Alpha32,PIBT_TCP,5,EagleDestroyed,56.31,-1,500,0.0,72,72,8051,0,747420,1347
378,Alpha32,PIBT_TCP,6,EagleDestroyed,56.16,-1,500,0.0,72,72,6900,0,1098381,1641
379,Mansion,AStar,1,Timeout,180.00,20,500,96.0,72,72,24537,0,947115,4682
380,Mansion,AStar,2,Timeout,180.00,20,500,96.0,72,72,24988,0,727075,4097
381,Mansion,AStar,3,Timeout,180.00,20,500,96.0,72,72,24797,0,777993,4455
382,Mansion,AStar,4,Timeout,180.00,20,500,96.0,72,72,24860,0,921454,4022
383,Mansion,AStar,5,Timeout,180.00,20,500,96.0,72,72,24778,0,858243,4883
384,Mansion,AStar,6,Timeout,180.00,20,500,96.0,72,72,24946,0,528158,4103
385,Mansion,PIBT,1,Timeout,180.00,20,500,96.0,72,72,167399,0,716779,4284
386,Mansion,PIBT,2,Timeout,180.00,20,500,96.0,72,72,137610,0,630981,4268
387,Mansion,PIBT,3,Timeout,180.00,20,500,96.0,72,72,52442,0,533835,3852
388,Mansion,PIBT,4,Timeout,180.00,20,500,96.0,72,72,188547,0,627795,4567
389,Mansion,PIBT,5,Timeout,180.00,20,500,96.0,72,72,191054,0,444797,4380
390,Mansion,PIBT,6,Timeout,180.00,20,500,96.0,72,72,156353,0,681044,4139
391,Mansion,PIBT_TCP,1,Timeout,180.00,20,500,96.0,72,72,16983,0,1141200,6743
392,Mansion,PIBT_TCP,2,Timeout,180.00,20,500,96.0,72,72,17025,0,865611,6944
393,Mansion,PIBT_TCP,3,Timeout,180.00,20,500,96.0,72,72,18019,0,667559,6459
394,Mansion,PIBT_TCP,4,Timeout,180.00,20,500,96.0,72,72,17034,0,897566,6203
395,Mansion,PIBT_TCP,5,Timeout,180.00,20,500,96.0,72,72,15832,0,1090573,5971
396,Mansion,PIBT_TCP,6,Timeout,180.00,20,500,96.0,72,72,18510,0,1058527,6626
397,Chantry,AStar,1,Timeout,180.00,20,500,96.0,72,72,50366,0,818915,7150
398,Chantry,AStar,2,Timeout,180.00,20,500,96.0,72,72,50150,0,863447,6858
399,Chantry,AStar,3,Timeout,180.00,20,500,96.0,72,72,49824,0,942037,6806
400,Chantry,AStar,4,Timeout,180.00,20,500,96.0,72,72,50708,0,928315,7330
401,Chantry,AStar,5,Timeout,180.00,20,500,96.0,72,72,50222,0,946635,7386
402,Chantry,AStar,6,Timeout,180.00,20,500,96.0,72,72,50595,0,988918,6378
403,Chantry,PIBT,1,Timeout,180.00,20,500,96.0,72,72,213659,0,547847,6667
404,Chantry,PIBT,2,Timeout,180.00,20,500,96.0,72,72,250285,0,615802,5009
405,Chantry,PIBT,3,Timeout,180.00,20,500,96.0,72,72,234824,0,631882,6394
406,Chantry,PIBT,4,Timeout,180.00,20,500,96.0,72,72,266919,0,702735,6589
407,Chantry,PIBT,5,Timeout,180.00,20,500,96.0,72,72,246348,0,584711,5283
408,Chantry,PIBT,6,Timeout,180.00,20,500,96.0,72,72,270850,0,708889,5875
409,Chantry,PIBT_TCP,1,Timeout,180.00,20,500,96.0,72,72,16492,0,1133938,9587
410,Chantry,PIBT_TCP,2,Timeout,180.00,20,500,96.0,72,72,18277,0,1054755,10377
411,Chantry,PIBT_TCP,3,Timeout,180.00,20,500,96.0,72,72,17160,0,785133,11449
412,Chantry,PIBT_TCP,4,Timeout,180.00,20,500,96.0,72,72,17052,0,933079,9733
413,Chantry,PIBT_TCP,5,Timeout,180.00,20,500,96.0,72,72,18525,0,1323391,10099
414,Chantry,PIBT_TCP,6,Timeout,180.00,20,500,96.0,72,72,16696,0,1000812,9957
415,Gallows,AStar,1,Timeout,180.00,20,500,96.0,72,72,41715,0,819456,6960
416,Gallows,AStar,2,Timeout,180.00,20,500,96.0,72,72,41748,0,737932,5898
417,Gallows,AStar,3,Timeout,180.00,20,500,96.0,72,72,42194,0,1121212,6793
418,Gallows,AStar,4,Timeout,180.00,20,500,96.0,72,72,41636,0,1055182,6210
419,Gallows,AStar,5,Timeout,180.00,20,500,96.0,72,72,41882,0,628642,7054
420,Gallows,AStar,6,Timeout,180.00,20,500,96.0,72,72,41846,0,800150,6133
421,Gallows,PIBT,1,Timeout,180.00,20,500,96.0,72,72,257527,0,243019,6748
422,Gallows,PIBT,2,Timeout,180.00,20,500,96.0,72,72,354737,0,296620,6833
423,Gallows,PIBT,3,Timeout,180.00,20,500,96.0,72,72,283442,0,286063,5899
424,Gallows,PIBT,4,Timeout,180.00,20,500,96.0,72,72,303424,0,284305,5303
425,Gallows,PIBT,5,Timeout,180.00,20,500,96.0,72,72,352867,0,273754,5617
426,Gallows,PIBT,6,Timeout,180.00,20,500,96.0,72,72,253952,0,328840,5415
427,Gallows,PIBT_TCP,1,Timeout,180.00,20,500,96.0,72,72,14663,0,915728,8150
428,Gallows,PIBT_TCP,2,Timeout,180.00,20,500,96.0,72,72,17702,0,914520,8262
429,Gallows,PIBT_TCP,3,Timeout,180.00,20,500,96.0,72,72,16172,0,1032254,8790
430,Gallows,PIBT_TCP,4,Timeout,180.00,20,500,96.0,72,72,17492,0,1015499,9171
431,Gallows,PIBT_TCP,5,Timeout,180.00,20,500,96.0,72,72,18799,0,1094542,9000
432,Gallows,PIBT_TCP,6,Timeout,180.00,20,500,96.0,72,72,18523,0,852912,8597
433,Maze128,AStar,1,Timeout,180.00,432,500,13.7,72,72,17505,0,1182,12157
434,Maze128,AStar,2,Timeout,180.00,422,500,15.5,72,72,16779,0,1273,10494
435,Maze128,AStar,3,Timeout,180.00,427,500,14.7,72,72,17271,0,1102,9534
436,Maze128,AStar,4,Timeout,180.00,426,500,14.8,72,72,17096,0,1265,10271
437,Maze128,AStar,5,Timeout,180.00,427,500,14.6,72,72,17093,0,1189,11151
438,Maze128,AStar,6,Timeout,180.00,432,500,13.7,72,72,17864,0,1273,10600
439,Maze128,PIBT,1,Timeout,180.00,444,500,11.3,72,72,17081,0,26798,9748
440,Maze128,PIBT,2,Timeout,180.00,436,500,12.7,72,72,16956,0,34246,9159
441,Maze128,PIBT,3,Timeout,180.00,427,500,14.6,72,72,16903,0,24614,8450
442,Maze128,PIBT,4,Timeout,180.00,441,500,11.8,72,72,16607,0,24895,10224
443,Maze128,PIBT,5,Timeout,180.00,423,500,15.4,72,72,17208,0,22130,9778
444,Maze128,PIBT,6,Timeout,180.00,427,500,14.7,72,72,16980,0,24604,11402
445,Maze128,PIBT_TCP,1,Timeout,180.00,430,500,14.1,72,72,16873,0,0,14554
446,Maze128,PIBT_TCP,2,Timeout,180.00,436,500,12.8,72,72,17297,0,0,13934
447,Maze128,PIBT_TCP,3,Timeout,180.00,430,500,14.0,72,72,17447,0,0,12827
448,Maze128,PIBT_TCP,4,Timeout,180.00,434,500,13.1,72,72,17508,0,0,15375
449,Maze128,PIBT_TCP,5,Timeout,180.00,430,500,14.0,72,72,16942,0,0,15378
450,Maze128,PIBT_TCP,6,Timeout,180.00,429,500,14.2,72,72,17182,0,0,14712
