Run,Map,Algorithm,Rep,Outcome,Duration_s,EagleHP,EagleHPMax,EagleHPLostPct,AgentCount,EnemiesAlive,TotalReplans,TotalRecoveries,TotalShots,TotalCells
266,Maze128,PIBT_TCP,2,Timeout,180.00,462,500,7.7,24,24,6507,332,0,4353
267,Maze128,PIBT_TCP,3,Timeout,180.00,457,500,8.7,24,24,6377,278,0,3803
268,Maze128,PIBT_TCP,4,Timeout,180.00,467,500,6.6,24,24,6445,208,0,3380
269,Maze128,PIBT_TCP,5,Timeout,180.00,456,500,8.9,24,24,6587,280,0,3802
270,Maze128,PIBT_TCP,6,Timeout,180.00,457,500,8.5,24,24,6308,174,0,3496
271,Alpha32,AStar,1,EagleDestroyed,52.82,-1,500,0.0,36,36,2497,49,475617,469
272,Alpha32,AStar,2,EagleDestroyed,52.60,-1,500,0.0,36,36,2503,137,437066,347
273,Alpha32,AStar,3,EagleDestroyed,52.73,-1,500,0.0,36,36,2489,93,326312,388
274,Alpha32,AStar,4,EagleDestroyed,53.46,-1,500,0.0,36,36,2453,129,514781,427
275,Alpha32,AStar,5,EagleDestroyed,53.00,-1,500,0.0,36,36,2498,125,587805,412
276,Alpha32,AStar,6,EagleDestroyed,52.81,-1,500,0.0,36,36,2475,101,543237,482
277,Alpha32,PIBT,1,EagleDestroyed,51.02,-1,500,0.0,36,36,2794,208,496659,264
278,Alpha32,PIBT,2,EagleDestroyed,52.71,-1,500,0.0,36,36,1899,450,403517,323
279,Alpha32,PIBT,3,EagleDestroyed,50.56,-1,500,0.0,36,36,3263,1070,355664,377
280,Alpha32,PIBT,4,EagleDestroyed,51.71,-1,500,0.0,36,36,2391,933,404014,312
281,Alpha32,PIBT,5,EagleDestroyed,51.87,-1,500,0.0,36,36,3052,349,366341,345
282,Alpha32,PIBT,6,EagleDestroyed,51.44,-1,500,0.0,36,36,3003,1419,410724,343
283,Alpha32,PIBT_TCP,1,EagleDestroyed,54.78,-1,500,0.0,36,36,3720,77,528160,657
284,Alpha32,PIBT_TCP,2,EagleDestroyed,53.60,-1,500,0.0,36,36,3670,48,385328,746
285,Alpha32,PIBT_TCP,3,EagleDestroyed,52.86,-1,500,0.0,36,36,4283,73,621392,776
286,Alpha32,PIBT_TCP,4,EagleDestroyed,54.05,-1,500,0.0,36,36,4169,67,313890,588
287,Alpha32,PIBT_TCP,5,EagleDestroyed,56.14,-1,500,0.0,36,36,3847,19,335650,684
288,Alpha32,PIBT_TCP,6,EagleDestroyed,53.80,-1,500,0.0,36,36,3910,32,365439,558
289,Mansion,AStar,1,EagleDestroyed,150.45,-1,500,0.0,36,36,10261,147,323076,2011
290,Mansion,AStar,2,EagleDestroyed,150.76,-1,500,0.0,36,36,10418,92,314151,2148
291,Mansion,AStar,3,EagleDestroyed,151.46,-1,500,0.0,36,36,10432,145,395740,2083
292,Mansion,AStar,4,EagleDestroyed,150.73,-1,500,0.0,36,36,10349,188,338065,1956
293,Mansion,AStar,5,EagleDestroyed,151.93,-1,500,0.0,36,36,10229,199,313336,1762
294,Mansion,AStar,6,EagleDestroyed,150.63,-1,500,0.0,36,36,10393,72,491818,1906
295,Mansion,PIBT,1,EagleDestroyed,168.83,-1,500,0.0,36,36,14175,8901,326978,1636
296,Mansion,PIBT,2,EagleDestroyed,179.50,-1,500,0.0,36,36,44438,2912,439737,1503
297,Mansion,PIBT,3,EagleDestroyed,179.50,-1,500,0.0,36,36,38356,7160,416037,1685
298,Mansion,PIBT,4,EagleDestroyed,179.50,-1,500,0.0,36,36,94649,6844,375403,1797
299,Mansion,PIBT,5,EagleDestroyed,179.50,-1,500,0.0,36,36,23945,4549,316828,1516
300,Mansion,PIBT,6,EagleDestroyed,173.37,-1,500,0.0,36,36,71468,4023,337944,1644
301,Mansion,PIBT_TCP,1,Timeout,180.00,51,500,89.8,36,36,8870,198,664002,2831
302,Mansion,PIBT_TCP,2,Timeout,180.00,20,500,96.0,36,36,10170,302,399655,3039
303,Mansion,PIBT_TCP,3,Timeout,180.00,20,500,96.0,36,36,9182,330,439817,3152
304,Mansion,PIBT_TCP,4,Timeout,180.00,20,500,96.0,36,36,10059,327,503043,3033
305,Mansion,PIBT_TCP,5,Timeout,180.00,20,500,96.0,36,36,9476,385,468249,3277
306,Mansion,PIBT_TCP,6,Timeout,180.00,20,500,96.0,36,36,9520,146,683502,2987
307,Chantry,AStar,1,Timeout,180.00,20,500,96.0,36,36,20869,475,335903,3160
308,Chantry,AStar,2,Timeout,180.00,20,500,96.0,36,36,20867,355,478553,3316
309,Chantry,AStar,3,Timeout,180.00,20,500,96.0,36,36,20659,608,389041,3401
310,Chantry,AStar,4,Timeout,180.00,20,500,96.0,36,36,20726,507,377423,3211
311,Chantry,AStar,5,Timeout,180.00,20,500,96.0,36,36,20782,212,496743,3474
312,Chantry,AStar,6,Timeout,180.00,20,500,96.0,36,36,20886,410,375047,2904
313,Chantry,PIBT,1,Timeout,180.00,20,500,96.0,36,36,146190,10265,296689,2612
314,Chantry,PIBT,2,Timeout,180.00,20,500,96.0,36,36,123114,7809,295471,3316
315,Chantry,PIBT,3,Timeout,180.00,20,500,96.0,36,36,56450,6192,372901,2638
316,Chantry,PIBT,4,Timeout,180.00,20,500,96.0,36,36,89660,8511,256000,2861
317,Chantry,PIBT,5,Timeout,180.00,20,500,96.0,36,36,89123,10081,287234,3320
318,Chantry,PIBT,6,Timeout,180.00,20,500,96.0,36,36,88534,12087,234422,1961
319,Chantry,PIBT_TCP,1,Timeout,180.00,20,500,96.0,36,36,10733,816,480004,4921
320,Chantry,PIBT_TCP,2,Timeout,180.00,20,500,96.0,36,36,8794,1077,419414,4616
321,Chantry,PIBT_TCP,3,Timeout,180.00,20,500,96.0,36,36,10735,932,353791,4534
322,Chantry,PIBT_TCP,4,Timeout,180.00,20,500,96.0,36,36,12671,1505,492219,3962
323,Chantry,PIBT_TCP,5,Timeout,180.00,20,500,96.0,36,36,10626,1363,460757,4816
324,Chantry,PIBT_TCP,6,Timeout,180.00,20,500,96.0,36,36,9366,1098,470724,4109
325,Gallows,AStar,1,Timeout,180.00,20,500,96.0,36,36,22126,187,272247,2443
326,Gallows,AStar,2,Timeout,180.00,20,500,96.0,36,36,22050,413,448454,2380
327,Gallows,AStar,3,Timeout,180.00,20,500,96.0,36,36,22291,337,388736,2149
328,Gallows,AStar,4,Timeout,180.00,20,500,96.0,36,36,21954,300,357902,2466
329,Gallows,AStar,5,Timeout,180.00,20,500,96.0,36,36,22182,274,288955,2341
330,Gallows,AStar,6,Timeout,180.00,20,500,96.0,36,36,21885,301,291964,2519
331,Gallows,PIBT,1,Timeout,180.00,20,500,96.0,36,36,80700,13505,287263,1732
332,Gallows,PIBT,2,Timeout,180.00,20,500,96.0,36,36,92759,482,372752,1887
333,Gallows,PIBT,3,Timeout,180.00,20,500,96.0,36,36,106379,12516,273707,1616
334,Gallows,PIBT,4,Timeout,180.00,20,500,96.0,36,36,57975,8002,268270,1891
335,Gallows,PIBT,5,Timeout,180.00,20,500,96.0,36,36,86886,6468,221377,1728
336,Gallows,PIBT,6,Timeout,180.00,20,500,96.0,36,36,106667,13670,203057,1999
337,Gallows,PIBT_TCP,1,Timeout,180.00,20,500,96.0,36,36,10261,678,447370,3968
338,Gallows,PIBT_TCP,2,Timeout,180.00,20,500,96.0,36,36,10008,840,487951,3672
339,Gallows,PIBT_TCP,3,Timeout,180.00,20,500,96.0,36,36,9426,829,445337,4286
340,Gallows,PIBT_TCP,4,Timeout,180.00,20,500,96.0,36,36,8985,692,538126,3262
341,Gallows,PIBT_TCP,5,Timeout,180.00,20,500,96.0,36,36,10047,923,292463,3834
342,Gallows,PIBT_TCP,6,Timeout,180.00,20,500,96.0,36,36,10307,717,388604,3501
343,Maze128,AStar,1,Timeout,180.00,445,500,11.0,36,36,8657,225,0,4183
344,Maze128,AStar,2,Timeout,180.00,456,500,8.8,36,36,8607,279,0,4068
345,Maze128,AStar,3,Timeout,180.00,448,500,10.4,36,36,8615,330,0,3931
346,Maze128,AStar,4,Timeout,180.00,455,500,9.0,36,36,8739,293,0,4269
347,Maze128,AStar,5,Timeout,180.00,448,500,10.4,36,36,8905,182,0,3931
348,Maze128,AStar,6,Timeout,180.00,451,500,9.7,36,36,9109,379,0,3717
349,Maze128,PIBT,1,Timeout,180.00,452,500,9.5,36,36,9160,6062,0,3035
350,Maze128,PIBT,2,Timeout,180.00,448,500,10.3,36,36,8808,6412,0,3447
351,Maze128,PIBT,3,Timeout,180.00,448,500,10.4,36,36,8432,6547,0,2766
352,Maze128,PIBT,4,Timeout,180.00,451,500,9.8,36,36,8605,3858,0,3200
353,Maze128,PIBT,5,Timeout,180.00,452,500,9.6,36,36,8706,6546,0,3166
354,Maze128,PIBT,6,Timeout,180.00,453,500,9.5,36,36,8849,4647,0,3581
355,Maze128,PIBT_TCP,1,Timeout,180.00,451,500,9.8,36,36,9920,517,0,5774
356,Maze128,PIBT_TCP,2,Timeout,180.00,458,500,8.5,36,36,9700,412,0,5710
357,Maze128,PIBT_TCP,3,Timeout,180.00,450,500,10.0,36,36,9738,507,0,6029
358,Maze128,PIBT_TCP,4,Timeout,180.00,450,500,10.1,36,36,9512,473,0,6525
359,Maze128,PIBT_TCP,5,Timeout,180.00,452,500,9.6,36,36,9379,630,0,5574
360,Maze128,PIBT_TCP,6,Timeout,180.00,456,500,8.8,36,36,9639,414,0,5122
361,Alpha32,AStar,1,EagleDestroyed,60.52,-1,500,0.0,72,72,6839,282,1153157,781
362,Alpha32,AStar,2,EagleDestroyed,59.80,-1,500,0.0,72,72,6811,363,802358,737
363,Alpha32,AStar,3,EagleDestroyed,59.17,-1,500,0.0,72,72,6827,541,752421,993
364,Alpha32,AStar,4,EagleDestroyed,60.26,-1,500,0.0,72,72,6820,366,1333715,984
365,Alpha32,AStar,5,EagleDestroyed,59.79,-1,500,0.0,72,72,6707,165,913111,895
366,Alpha32,AStar,6,EagleDestroyed,60.07,-1,500,0.0,72,72,6747,200,1271993,875
367,Alpha32,PIBT,1,EagleDestroyed,59.00,-1,500,0.0,72,72,6727,1905,707905,682
368,Alpha32,PIBT,2,EagleDestroyed,57.62,-1,500,0.0,72,72,7245,1045,917944,689
369,Alpha32,PIBT,3,EagleDestroyed,58.59,-1,500,0.0,72,72,8127,4295,1007959,706
370,Alpha32,PIBT,4,EagleDestroyed,58.08,-1,500,0.0,72,72,9247,3561,876472,705
371,Alpha32,PIBT,5,EagleDestroyed,58.73,-1,500,0.0,72,72,6557,1449,878828,521
372,Alpha32,PIBT,6,EagleDestroyed,58.38,-1,500,0.0,72,72,8487,1175,870875,793
373,Alpha32,PIBT_TCP,1,EagleDestroyed,61.02,-1,500,0.0,72,72,8759,54,1238020,1264
374,Alpha32,PIBT_TCP,2,EagleDestroyed,61.43,-1,500,0.0,72,72,9159,159,840241,1386
375,Alpha32,PIBT_TCP,3,EagleDestroyed,59.18,-1,500,0.0,72,72,9436,151,943674,1299
376,Alpha32,PIBT_TCP,4,EagleDestroyed,62.35,-1,500,0.0,72,72,7975,146,756890,1513
377,Alpha32,PIBT_TCP,5,EagleDestroyed,63.15,-1,500,0.0,72,72,9561,191,893040,1530
378,Alpha32,PIBT_TCP,6,EagleDestroyed,61.33,-1,500,0.0,72,72,8582,258,831894,1364
379,Mansion,AStar,1,Timeout,180.00,20,500,96.0,72,72,28399,601,728304,3641
380,Mansion,AStar,2,Timeout,180.00,20,500,96.0,72,72,28366,110,804263,4129
381,Mansion,AStar,3,Timeout,180.00,20,500,96.0,72,72,28551,562,886238,4521
382,Mansion,AStar,4,Timeout,180.00,20,500,96.0,72,72,28151,336,784383,4032
383,Mansion,AStar,5,Timeout,180.00,20,500,96.0,72,72,28042,175,804618,4282
384,Mansion,AStar,6,Timeout,180.00,20,500,96.0,72,72,28102,775,689396,4133
385,Mansion,PIBT,1,Timeout,180.00,20,500,96.0,72,72,67503,16773,822478,3473
386,Mansion,PIBT,2,Timeout,180.00,20,500,96.0,72,72,111105,13365,615346,3345
387,Mansion,PIBT,3,Timeout,180.00,20,500,96.0,72,72,137221,17116,872202,3139
388,Mansion,PIBT,4,Timeout,180.00,20,500,96.0,72,72,202522,11988,984484,3219
389,Mansion,PIBT,5,Timeout,180.00,20,500,96.0,72,72,147581,18572,681156,3519
390,Mansion,PIBT,6,Timeout,180.00,20,500,96.0,72,72,145915,26432,800837,3698
391,Mansion,PIBT_TCP,1,Timeout,180.00,20,500,96.0,72,72,17500,1041,1085846,6655
392,Mansion,PIBT_TCP,2,Timeout,180.00,20,500,96.0,72,72,17965,1065,817369,6112
393,Mansion,PIBT_TCP,3,Timeout,180.00,20,500,96.0,72,72,17962,818,1357234,5681
394,Mansion,PIBT_TCP,4,Timeout,180.00,20,500,96.0,72,72,20173,503,1185404,6827
395,Mansion,PIBT_TCP,5,Timeout,180.00,20,500,96.0,72,72,20661,728,1059950,5954
396,Mansion,PIBT_TCP,6,Timeout,180.00,20,500,96.0,72,72,20293,960,1311178,6966
397,Chantry,AStar,1,Timeout,180.00,20,500,96.0,72,72,62476,2071,1008574,5986
398,Chantry,AStar,2,Timeout,180.00,20,500,96.0,72,72,63341,1231,613218,7895
399,Chantry,AStar,3,Timeout,180.00,20,500,96.0,72,72,63498,2513,980024,6817
400,Chantry,AStar,4,Timeout,180.00,20,500,96.0,72,72,62679,1684,926942,6961
401,Chantry,AStar,5,Timeout,180.00,20,500,96.0,72,72,63339,821,931761,6899
402,Chantry,AStar,6,Timeout,180.00,20,500,96.0,72,72,62958,616,982385,7167
403,Chantry,PIBT,1,Timeout,180.00,20,500,96.0,72,72,364674,32248,738761,5895
404,Chantry,PIBT,2,Timeout,180.00,20,500,96.0,72,72,331825,42456,704698,5677
405,Chantry,PIBT,3,Timeout,180.00,20,500,96.0,72,72,236642,47237,528845,6763
406,Chantry,PIBT,4,Timeout,180.00,20,500,96.0,72,72,349272,23768,756596,5762
407,Chantry,PIBT,5,Timeout,180.00,20,500,96.0,72,72,286166,26907,521150,5957
408,Chantry,PIBT,6,Timeout,180.00,20,500,96.0,72,72,358313,18713,617282,5763
409,Chantry,PIBT_TCP,1,Timeout,180.00,20,500,96.0,72,72,19472,3921,1181881,7873
410,Chantry,PIBT_TCP,2,Timeout,180.00,20,500,96.0,72,72,19992,2797,851183,9888
411,Chantry,PIBT_TCP,3,Timeout,180.00,20,500,96.0,72,72,19403,5241,1201474,10349
412,Chantry,PIBT_TCP,4,Timeout,180.00,20,500,96.0,72,72,24718,3942,1004155,10335
413,Chantry,PIBT_TCP,5,Timeout,180.00,20,500,96.0,72,72,19688,4516,1089214,8775
414,Chantry,PIBT_TCP,6,Timeout,180.00,20,500,96.0,72,72,22577,3237,612524,10567
415,Gallows,AStar,1,Timeout,180.00,20,500,96.0,72,72,66441,744,900578,4717
416,Gallows,AStar,2,Timeout,180.00,20,500,96.0,72,72,66953,622,521210,5557
417,Gallows,AStar,3,Timeout,180.00,20,500,96.0,72,72,66269,963,900164,4999
418,Gallows,AStar,4,Timeout,180.00,20,500,96.0,72,72,67213,1042,691026,3680
419,Gallows,AStar,5,Timeout,180.00,20,500,96.0,72,72,67614,1245,765578,5661
420,Gallows,AStar,6,Timeout,180.00,20,500,96.0,72,72,67144,1692,766813,6033
421,Gallows,PIBT,1,Timeout,180.00,20,500,96.0,72,72,257665,32908,718817,3530
422,Gallows,PIBT,2,Timeout,180.00,20,500,96.0,72,72,291599,16022,536147,3707
423,Gallows,PIBT,3,Timeout,180.00,20,500,96.0,72,72,318876,27263,684502,4264
424,Gallows,PIBT,4,Timeout,180.00,20,500,96.0,72,72,308366,26851,671394,4045
425,Gallows,PIBT,5,Timeout,180.00,20,500,96.0,72,72,311100,39307,480958,3612
426,Gallows,PIBT,6,Timeout,180.00,20,500,96.0,72,72,238807,47926,517448,4105
427,Gallows,PIBT_TCP,1,Timeout,180.00,20,500,96.0,72,72,20744,2242,743256,8235
428,Gallows,PIBT_TCP,2,Timeout,180.00,20,500,96.0,72,72,19386,3497,1016705,9248
429,Gallows,PIBT_TCP,3,Timeout,180.00,20,500,96.0,72,72,17849,2077,1056411,7318
430,Gallows,PIBT_TCP,4,Timeout,180.00,20,500,96.0,72,72,21429,2670,904013,8171
431,Gallows,PIBT_TCP,5,Timeout,180.00,20,500,96.0,72,72,19855,2804,1008229,7076
432,Gallows,PIBT_TCP,6,Timeout,180.00,20,500,96.0,72,72,18807,3005,1040818,8231
433,Maze128,AStar,1,Timeout,180.00,423,500,15.3,72,72,17646,465,0,10546
434,Maze128,AStar,2,Timeout,180.00,425,500,14.9,72,72,16718,970,0,9231
435,Maze128,AStar,3,Timeout,180.00,428,500,14.5,72,72,17595,1013,0,8707
436,Maze128,AStar,4,Timeout,180.00,436,500,12.7,72,72,17613,882,0,8190
437,Maze128,AStar,5,Timeout,180.00,433,500,13.4,72,72,17482,1351,0,7794
438,Maze128,AStar,6,Timeout,180.00,432,500,13.7,72,72,18209,435,0,6476
439,Maze128,PIBT,1,Timeout,180.00,428,500,14.4,72,72,17676,7458,0,6980
440,Maze128,PIBT,2,Timeout,180.00,429,500,14.1,72,72,17589,28269,0,7004
441,Maze128,PIBT,3,Timeout,180.00,429,500,14.3,72,72,17256,6087,0,6734
442,Maze128,PIBT,4,Timeout,180.00,434,500,13.2,72,72,17356,27320,0,6246
443,Maze128,PIBT,5,Timeout,180.00,425,500,15.0,72,72,17458,13235,0,6252
444,Maze128,PIBT,6,Timeout,180.00,436,500,12.7,72,72,17786,20917,0,7363
445,Maze128,PIBT_TCP,1,Timeout,180.00,435,500,12.9,72,72,19490,2084,0,12913
446,Maze128,PIBT_TCP,2,Timeout,180.00,435,500,12.9,72,72,20103,1337,0,12852
447,Maze128,PIBT_TCP,3,Timeout,180.00,430,500,14.0,72,72,18561,1254,0,12616
448,Maze128,PIBT_TCP,4,Timeout,180.00,426,500,14.7,72,72,19713,982,0,11577
449,Maze128,PIBT_TCP,5,Timeout,180.00,425,500,15.0,72,72,19207,1745,0,12196
450,Maze128,PIBT_TCP,6,Timeout,180.00,432,500,13.6,72,72,18702,1551,0,11277
